Year,WheatType,State,Acre1000,YieldBu,Prod1000Bu,StemPer,LeafPer,StripePer
1990,Winter,Illinois,1900,48,91200,0,3,0
1990,Winter,Indiana,970,52,50440,0,1,0
1990,Winter,Iowa,75,45,3375,0,0,0
1990,Winter,Kansas,11800,40,472000,0.1,4,0
1990,Winter,Kentucky,500,40,20000,0,5,0
1990,Winter,Louisiana,390,33,12870,0.3,4.7,0.3
1990,Winter,Michigan,750,55,41250,0,1,0
1990,Winter,Minnesota,85,30,2550,0,1,0
1990,Spring,Minnesota,2750,49,134750,0,0,0
1990,Durum,Minnesota,30,44,1320,0,0,0
1990,Winter,Mississippi,520,30,15600,0,2,0
1990,Winter,Missouri,2000,38,76000,0,2,0
1990,Winter,Montana,2500,35,87500,0,0,0
1990,Spring,Montana,2450,22,53900,0,0,0
1990,Durum,Montana,235,19,4465,0,0,0
1990,Winter,Nebraska,2250,38,85500,0,4,0
1990,Winter,New Mexico,325,25,8125,0,0,0
1990,Winter,New York,145,49,7105,0,0,0
1990,Winter,North Carolina,550,41,22550,0,3,0
1990,Winter,North Dakota,160,27,4320,0,1.5,0
1990,Spring,North Dakota,7700,36,277200,0,0,0
1990,Durum,North Dakota,3050,34,103700,0,0,0
1990,Winter,Ohio,1350,59,79650,0,0.1,0
1990,Winter,Oklahoma,6300,32,201600,0,0,0
1990,Winter,Oregon,910,60,54600,0.5,1,2
1990,Spring,Oregon,58,52,3016,0.1,0.8,2.5
1990,Winter,Pennsylvania,210,50,10500,0,0.5,0
1990,Winter,South Carolina,380,38,14440,0,3,0
1990,Winter,South Dakota,1600,36,57600,0,1,0
1990,Spring,South Dakota,2100,32,67200,0,0,0
1990,Durum,South Dakota,89,36,3204,0,0,0
1990,Winter,Tennessee,490,36,17640,0,4,0
1990,Winter,Texas,4200,31,130200,0,1,0
1990,Spring,Utah,26,45,1170,0,0,0
1990,Winter,Virginia,260,47,12220,0,1,0
1990,Winter,Washington,2200,63,138600,0.5,3,5
1990,Spring,Washington,280,41,11480,0.2,0.3,5
1990,Winter,West Virginia,12,46,552,0,1,0
1990,Winter,Wisconsin,185,53,9805,0.3,2.5,0
1990,Spring,Wisconsin,7,40,280,0,0,0
1990,Winter,Wyoming,205,29,5945,0,0,0
1991,Winter,Alabama,110,25,2750,0.1,2.5,0
1991,Durum,Arizona,39,95,3705,0,0,0
1991,Winter,Arkansas,930,22,20460,0,3,0
1991,Winter,California,410,80,32800,0,0,0
1991,Durum,California,32,105,3360,0,0,0
1991,Winter,Colorado,2300,31,71300,0,1,0
1991,Spring,Colorado,36,75,2700,0,0,0
1991,Winter,Florida,25,23,575,0,4,0
1991,Winter,Georgia,425,33,14025,0,2.5,0
1991,Winter,Idaho,700,70,49000,0.5,0.5,0.5
1991,Spring,Idaho,460,71,32660,0.5,0.5,0.5
1991,Winter,Illinois,1400,32,44800,0.1,1,0
1991,Winter,Indiana,720,40,28800,0,2,0
1991,Winter,Iowa,50,34,1700,0,0,0
1991,Winter,Kansas,11000,33,363000,0.7,7.5,0
1991,Winter,Kentucky,400,27,10800,0,2,0
1991,Winter,Louisiana,190,20,3800,0.5,5,0
1991,Winter,Michigan,560,43,24080,0,1,0
1991,Winter,Minnesota,55,36,1980,0,0,0
1991,Spring,Minnesota,2070,31,64170,0,1,0
1991,Durum,Minnesota,30,32,960,0,0,0
1991,Winter,Mississippi,250,18,4500,0.5,4,0
1991,Winter,Missouri,1500,32,48000,0,1,0
1991,Winter,Montana,1800,40,72000,0,0,0
1991,Spring,Montana,2400,34,81600,0,0,0
1991,Durum,Montana,179,33,5907,0,0,0
1991,Winter,Nebraska,2100,32,67200,0.1,2.5,0
1991,Winter,New Mexico,320,25,8000,0,0,0
1991,Winter,New York,110,49,5390,0,0,0
1991,Winter,North Carolina,480,40,19200,0,3,0
1991,Winter,North Dakota,90,33,2970,0,0,0
1991,Spring,North Dakota,6850,31,212350,0,0,0
1991,Durum,North Dakota,2850,31,88350,0,0,0
1991,Winter,Ohio,1080,49,52920,0,0.5,0
1991,Winter,Oklahoma,5000,28,140000,1,1,0
1991,Winter,Oregon,800,52,41600,0.1,0.7,0.6
1991,Spring,Oregon,46,50,2300,0.1,0,0.5
1991,Winter,Pennsylvania,175,44,7700,0,0.1,0
1991,Winter,South Carolina,275,31,8525,0,2,0
1991,Winter,South Dakota,1300,35,45500,0,5,0
1991,Spring,South Dakota,1750,28,49000,0,1,0
1991,Durum,South Dakota,67,25,1675,0,0,0
1991,Winter,Tennessee,320,24,7680,0,2,0
1991,Winter,Texas,2800,30,84000,0.1,1,0
1991,Spring,Utah,23,49,1127,0,0,0
1991,Winter,Virginia,250,49,12250,0,0.5,0
1991,Winter,Washington,700,58,40600,0.5,2,2
1991,Spring,Washington,1450,40,58000,0.1,2,2
1991,Winter,West Virginia,10,45,450,0,0.2,0
1991,Winter,Wisconsin,120,49,5880,0,1,0
1991,Spring,Wisconsin,7,34,238,0,0,0
1991,Winter,Wyoming,190,29,5510,0,0,0
1991,Spring,Wyoming,4,30,120,0,0,0
1992,Winter,Alabama,95,44,4180,0,1,0
1992,Durum,Arizona,44,85,3740,0,0,0
1992,Winter,Arkansas,850,46,39100,0,2,0
1992,Winter,California,550,75,41250,0,5,0
1992,Durum,California,55,93,5115,0,0,0
1992,Winter,Colorado,2300,30,69100,0,0.5,0
1992,Spring,Colorado,47,77,3619,0,0,0
1992,Winter,Florida,20,42,840,0,1,0
1992,Winter,Georgia,350,46,16100,0,0,0
1992,Winter,Idaho,800,65,52000,0.1,0.5,0.2
1992,Spring,Idaho,640,75,48000,0.1,0.5,0.2
1992,Winter,Illinois,1150,54,62100,0,3,0
1992,Winter,Indiana,450,50,22500,0,2,0
1992,Winter,Iowa,40,39,1560,0,0,0
1992,Winter,Kansas,10700,34,363800,0,11.3,0
1992,Winter,Kentucky,420,55,23100,0,4,0
1992,Winter,Louisiana,170,36,6120,0,2,0
1992,Winter,Michigan,630,56,35280,0,1,0
1992,Winter,Minnesota,45,42,1890,0,0,0
1992,Spring,Minnesota,2750,50,137500,0,1,0
1992,Durum,Minnesota,10,47,470,0,0,0
1992,Winter,Mississippi,250,42,10500,0,1,0
1992,Winter,Missouri,1350,48,64800,0,2,0
1992,Winter,Montana,2100,29,60900,0,0,0
1992,Spring,Montana,2450,42,73500,0,0,0
1992,Durum,Montana,157,33,5181,0,0,0
1992,Winter,Nebraska,1850,30,55500,0,2,0
1992,Winter,New Mexico,330,34,11220,0,0,0
1992,Winter,New York,110,56,6160,0,1,0
1992,Winter,North Carolina,555,50,27750,0,1,0
1992,Winter,North Dakota,170,35,5950,0,1,0
1992,Spring,North Dakota,9100,42,382200,0,0,0
1992,Durum,North Dakota,2150,38,81700,0,0,0
1992,Winter,Ohio,1115,53,59095,0,0.5,0
1992,Winter,Oklahoma,5900,29,171100,0,6,0
1992,Winter,Oregon,825,52,42900,0.1,1,0.1
1992,Spring,Oregon,100,49,4900,0.1,0.8,0.5
1992,Winter,Pennsylvania,185,55,10175,0,0.8,0
1992,Winter,South Carolina,275,47,12925,0,1,0
1992,Winter,South Dakota,1200,28,33600,0,10,0
1992,Spring,South Dakota,2500,34,85000,0,2,0
1992,Durum,South Dakota,33,30,990,0,0,0
1992,Winter,Tennessee,280,48,13440,0,1.5,0
1992,Winter,Texas,3800,34,129200,0,2.5,0
1992,Spring,Utah,22,48,1056,0,0,0
1992,Winter,Virginia,265,57,15105,0,1,0
1992,Winter,Washington,2000,51,102000,0.2,2,2
1992,Spring,Washington,420,42,17640,0.2,2,2
1992,Winter,West Virginia,11,49,539,0,0,0
1992,Winter,Wisconsin,45,40,1800,0,0,0
1992,Spring,Wisconsin,21,40,840,0,0,0
1992,Winter,Wyoming,210,25,5250,0,0,0
1992,Spring,Wyoming,10,47,470,0,0,0
1993,Winter,Alabama,95,34,3230,0,1,0
1993,Durum,Arizona,50,90,4500,0,0,0
1993,Winter,Arkansas,1000,40,40000,2,3,0.5
1993,Winter,California,500,80,40000,0,10,0
1993,Durum,California,30,95,2850,0,0,0
1993,Winter,Colorado,2550,37,94350,0,1,0
1993,Spring,Colorado,33,80,2640,0,0,0
1993,Winter,Florida,25,33,825,0,2,0
1993,Winter,Georgia,360,38,13680,0,0,0
1993,Winter,Idaho,850,79,67150,1,1,1
1993,Spring,Idaho,540,80,43200,0.2,0.5,1
1993,Winter,Illinois,1550,44,68200,1,2,0
1993,Winter,Indiana,670,52,34840,0.5,6,0
1993,Winter,Iowa,40,25,1000,0,0,0
1993,Winter,Kansas,11100,35,388500,0.1,11,0
1993,Winter,Kentucky,470,49,23030,0,1.5,0
1993,Winter,Louisiana,95,25,2375,2,6,1
1993,Winter,Michigan,540,41,22140,0,2,0
1993,Winter,Minnesota,40,30,1200,0,0,0
1993,Spring,Minnesota,2300,33,75900,0,0,0
1993,Durum,Minnesota,8,30,240,0,0,0
1993,Winter,Mississippi,210,33,6930,0,5,0
1993,Winter,Missouri,1400,38,53200,0.1,2,0
1993,Winter,Montana,2450,42,102900,0,0,1
1993,Spring,Montana,2650,34,90100,0,0,1
1993,Durum,Montana,114,33,3762,0,0,0
1993,Winter,Nebraska,2100,35,73500,0,4,0
1993,Winter,New Mexico,270,23,6210,0,0,0
1993,Winter,New York,85,46,3910,0,0,0
1993,Winter,North Carolina,560,42,23520,0,2,0
1993,Winter,North Dakota,130,33,4290,0,1,0
1993,Spring,North Dakota,9100,32,291200,0,0,0
1993,Durum,North Dakota,1860,33,61380,0,0,0
1993,Winter,Ohio,1010,52,52520,0,1.5,0
1993,Winter,Oklahoma,5400,30,162000,0,4,0
1993,Winter,Oregon,860,71,61060,0.5,0.5,1
1993,Spring,Oregon,65,60,3900,0.5,0.5,0.5
1993,Winter,Pennsylvania,165,45,7425,0,0,0
1993,Winter,South Carolina,260,38,9880,0,1,0
1993,Winter,South Dakota,1450,39,56550,0,10,0
1993,Spring,South Dakota,2020,27,54540,0,2,0
1993,Durum,South Dakota,18,24,432,0,0,0
1993,Winter,Tennessee,340,41,13940,0.01,3,0
1993,Winter,Texas,3700,32,118400,0,5,0
1993,Spring,Utah,25,49,1225,0,0,0
1993,Winter,Virginia,255,53,13515,0,0,0
1993,Winter,Washington,2500,65,162500,1,1,2
1993,Spring,Washington,290,52,15080,1,1,2
1993,Winter,West Virginia,11,43,473,0,1,0
1993,Winter,Wisconsin,115,38,4370,0,1,0
1993,Spring,Wisconsin,10,29,290,0,0,0
1993,Winter,Wyoming,205,30,6150,0,0,0
1993,Spring,Wyoming,13,45,585,0,0,0
1994,Winter,Alabama,95,48,4560,0,1,0
1994,Durum,Arizona,94,91,8554,0,0,0
1994,Winter,Arkansas,880,46,40480,0,0.5,0
1994,Winter,California,510,80,40800,0,5,0
1994,Durum,California,59,95,5605,0,0,0
1994,Winter,Colorado,2550,30,76500,0,0,0
1994,Spring,Colorado,42,77,3234,0,0,0
1994,Winter,Florida,15,42,630,0,2,0
1994,Winter,Georgia,400,51,20400,0,1,0
1994,Winter,Idaho,790,72,56880,0,0.1,0.1
1994,Spring,Idaho,620,70,43400,0,0,0
1994,Winter,Illinois,900,56,50400,0,1,0
1994,Winter,Indiana,630,61,38430,0,2,0
1994,Winter,Iowa,45,47,2115,0,0,0
1994,Winter,Kansas,11400,38,433200,0.001,1,0
1994,Winter,Kentucky,450,60,27000,0,1,0
1994,Winter,Louisiana,70,37,2590,0,2,0
1994,Winter,Michigan,580,53,30740,0,1,0
1994,Winter,Minnesota,37,29,1073,0,0,0
1994,Spring,Minnesota,2500,28,70000,0,0,0
1994,Durum,Minnesota,35,25,875,0,0,0
1994,Winter,Mississippi,160,40,6400,0,2,0
1994,Winter,Missouri,1100,45,49500,0,2,0
1994,Winter,Montana,1850,35,64750,0,0,0.1
1994,Spring,Montana,3300,55,99000,0,0,0
1994,Durum,Montana,178,30,5340,0,0,0
1994,Winter,Nebraska,2100,34,71400,0,0.5,0
1994,Winter,New Mexico,230,24,5520,0,0,0
1994,Winter,New York,115,53,6095,0,0,0
1994,Winter,North Carolina,620,49,30380,0,2,0
1994,Winter,North Dakota,38,33,1254,0,0,0
1994,Spring,North Dakota,8850,31,278775,0,0,0
1994,Durum,North Dakota,2250,32.5,73125,0,0,0
1994,Winter,Ohio,1180,58,68440,0,0,0
1994,Winter,Oklahoma,5300,27,143100,0,1,0
1994,Winter,Oregon,870,64,55680,0,0.1,0.1
1994,Spring,Oregon,58,50,2900,0,0.1,0
1994,Winter,Pennsylvania,165,48,7920,0,0,0
1994,Winter,South Carolina,360,50,18000,0,1,0
1994,Winter,South Dakota,1350,32,43200,0,0,0
1994,Spring,South Dakota,1980,26,51480,0,0,0
1994,Durum,South Dakota,23,26,598,0,0,0
1994,Winter,Tennessee,300,50,15000,0,1,0
1994,Winter,Texas,2900,26,75400,0,0,0
1994,Spring,Utah,22,46,1012,0,0,0
1994,Winter,Virginia,250,56,14000,0,0,0
1994,Winter,Washington,2300,54,124200,0,0.1,0.1
1994,Spring,Washington,245,40,9800,0,0.1,0.1
1994,Winter,West Virginia,10,55,550,0,0,0
1994,Winter,Wisconsin,130,59,7670,0,0,0
1994,Spring,Wisconsin,9,30,270,0,0,0
1994,Winter,Wyoming,180,24,4320,0,0,0
1994,Spring,Wyoming,17,37,629,0,0,0
1995,Winter,Alabama,80,36,2880,0,2,0
1995,Winter,Arizona,1000,47,47000,0,5,0
1995,Durum,Arizona,99,86,8514,0,0,0
1995,Winter,California,425,61,25925,0,5,0
1995,Durum,California,68,100,6800,0,0,0
1995,Winter,Colorado,2700,38,102600,0,4,0
1995,Spring,Colorado,38,70,2660,0,0,0
1995,Winter,Florida,12,32,384,0,5,0
1995,Winter,Georgia,300,38,11400,0,3,0
1995,Winter,Idaho,770,76,58520,0,0.1,0.1
1995,Spring,Idaho,560,80,44800,0,0.1,0.1
1995,Winter,Illinois,1390,49,68110,0,2,0
1995,Winter,Indiana,660,60,39600,0,4,0
1995,Winter,Iowa,35,35,1225,0,0,0
1995,Winter,Kansas,11000,26,286000,0,5,0.01
1995,Winter,Kentucky,460,53,24380,0,2,0
1995,Winter,Louisiana,80,36,2880,0,4,0
1995,Winter,Michigan,620,60,37200,0,2,0
1995,Winter,Minnesota,33,33,1089,0,0,0
1995,Spring,Minnesota,2200,32,70400,0,0.2,0
1995,Durum,Minnesota,10,30,300,0,0,0
1995,Winter,Mississippi,165,38,6270,0,2,0
1995,Winter,Missouri,1230,39,47970,0,2,0
1995,Winter,Montana,1450,40,58000,0,0,0
1995,Spring,Montana,3650,35,127750,0,0.1,0
1995,Durum,Montana,265,30,7950,0,0,0
1995,Winter,Nebraska,2100,41,86100,0,1,0
1995,Winter,New Mexico,150,22,3300,0,0,0
1995,Winter,New York,125,55,6875,0,0,0
1995,Winter,North Carolina,640,44,28160,0,3,0
1995,Winter,North Dakota,34,27,918,0,1,0
1995,Spring,North Dakota,8200,27,221400,0,0,0
1995,Durum,North Dakota,2880,27,77760,0,0,0
1995,Winter,Ohio,1210,61,73810,0,1.5,0
1995,Winter,Oklahoma,5200,21,109200,0,1,0
1995,Winter,Oregon,825,70,57750,0,0.5,0.5
1995,Spring,Oregon,114,52,5928,0.1,0.5,0.2
1995,Winter,Pennsylvania,185,55,10175,0,0,0
1995,Winter,South Carolina,280,32,8960,0,1.5,0
1995,Winter,South Dakota,1520,37,56240,0,1,0
1995,Spring,South Dakota,1200,28,33600,0,0,0
1995,Durum,South Dakota,32,28,896,0,0,0
1995,Winter,Tennessee,340,47,15980,0,2,0
1995,Winter,Texas,2800,27,75600,0,1,0
1995,Spring,Utah,26,75,1950,0,0,0
1995,Winter,Virginia,275,64,17600,0,0,0
1995,Winter,Washington,2150,62,133300,0.1,1,1
1995,Spring,Washington,445,46,20470,0.1,1,0.5
1995,Winter,West Virginia,12,52,624,0,0,0
1995,Winter,Wisconsin,135,58,7830,0,0,0
1995,Spring,Wisconsin,8,30,240,0,0,0
1995,Winter,Wyoming,190,36,6840,0,0,0
1995,Spring,Wyoming,25,42,1050,0,0,0
1996,Winter,Alabama,80,44,3520,0,1,0
1996,Durum,Arizona,164,90,14760,0,0,0
1996,Winter,Arkansas,1240,54,66960,0,0.1,0
1996,Winter,California,550,69,37950,0,12,0
1996,Winter,Colorado,2200,32,70400,0,0,0
1996,Spring,Colorado,68,75,5100,0,0,0
1996,Durum,Colorado,138,100,13800,0,0,0
1996,Winter,Florida,10,38,380,0,2,0
1996,Winter,Georgia,350,48,16800,0,0,0
1996,Winter,Idaho,860,80,68800,0,0.1,0.1
1996,Spring,Idaho,700,72,50400,0,0.1,0.1
1996,Winter,Illinois,1100,38,41800,3,0.5,0
1996,Winter,Indiana,720,38,27360,3,1,0
1996,Winter,Iowa,45,35,1575,0,0,0
1996,Winter,Kansas,8800,29,255200,0.1,0.1,0
1996,Winter,Kentucky,530,53,28090,0.1,0.1,0
1996,Winter,Louisiana,130,43,5590,0,2,0
1996,Winter,Michigan,630,38,23940,2,0,0
1996,Winter,Minnesota,32,36,1152,0,0,0
1996,Spring,Minnesota,2400,42,100800,0,0,0
1996,Durum,Minnesota,10,43,430,0,0,0
1996,Winter,Mississippi,230,49,11270,0,1,0
1996,Winter,Missouri,1250,39,48750,0,0,0
1996,Winter,Montana,1980,32,63360,0,0,0
1996,Spring,Montana,4100,26,106600,0,0,0
1996,Durum,Montana,270,25,6750,0,0,0
1996,Winter,Nebraska,2100,35,73500,0.1,0.5,0
1996,Winter,New Mexico,110,37,4070,0,0,0
1996,Winter,New York,150,43,6450,0,0,0
1996,Winter,North Carolina,590,44,25960,0,1,0
1996,Winter,North Dakota,75,30,2250,0,0,0
1996,Spring,North Dakota,9500,33,313500,0,0,0
1996,Durum,North Dakota,2940,27,79380,0,0,0
1996,Winter,Ohio,1330,39,51870,0.2,0.5,0
1996,Winter,Oklahoma,4900,19,93100,0,0,0
1996,Winter,Oregon,850,72,61200,0.1,1,0.5
1996,Spring,Oregon,105,61,6405,0.1,0.5,0.5
1996,Winter,Pennsylvania,190,48,9120,0,0,0
1996,Winter,South Carolina,270,45,12150,0,1,0
1996,Winter,South Dakota,1580,35,55300,0,0,0
1996,Spring,South Dakota,2250,37,83250,0,0,0
1996,Durum,South Dakota,24,30,720,0,0,0
1996,Winter,Tennessee,400,44,17600,0,0.5,0
1996,Winter,Texas,2900,26,75400,0,0,0
1996,Spring,Utah,28,60,1680,0,0,0
1996,Winter,Virginia,275,53,14575,0,0,0
1996,Winter,Washington,2350,70,164500,0.1,2,2
1996,Spring,Washington,395,46,18170,0.1,0.5,1.5
1996,Winter,West Virginia,11,45,495,0,0,0
1996,Winter,Wisconsin,125,43,5375,2,0,0
1996,Spring,Wisconsin,10,35,350,0,0,0
1996,Winter,Wyoming,240,26,6240,0,0,0
1996,Spring,Wyoming,29,30,870,0,0,0
1997,Winter,Alabama,100,42,4200,0,1,0
1997,Durum,Arizona,89,90,8010,0,0,0
1997,Winter,Arkansas,820,48,39360,0,2.5,0
1997,Winter,California,400,75,30000,0,5,0.5
1997,Durum,California,144,95,13680,0,0,0
1997,Winter,Colorado,2850,32,91200,0,0,0
1997,Spring,Colorado,50,70,3500,0,0,0
1997,Winter,Florida,15,39,585,0,0,0
1997,Winter,Georgia,360,44,15840,0,1,0
1997,Winter,Idaho,870,80,69600,0,0.1,0.1
1997,Spring,Idaho,570,78,44460,0.1,0.1,0.1
1997,Winter,Illinois,1150,61,70150,0,1,0
1997,Winter,Indiana,660,58,38280,0,1,0
1997,Winter,Iowa,27,42,1134,0,0,0
1997,Winter,Kansas,11000,46,506000,0,3.7,0
1997,Winter,Kentucky,530,54,28620,0,1,0
1997,Winter,Louisiana,115,37,4255,0.5,5,0
1997,Winter,Michigan,540,62,33480,0,1,0
1997,Winter,Minnesota,60,32,1920,0,0,0
1997,Spring,Minnesota,2400,32,76800,0,1,0
1997,Durum,Minnesota,5,34,170,0,0,0
1997,Winter,Mississippi,175,43,7525,0,2,0
1997,Winter,Missouri,1040,55,57200,0,1,0
1997,Winter,Montana,1450,39,56550,0,0,0
1997,Spring,Montana,4200,29,121800,0,0,0
1997,Durum,Montana,280,26,7280,0,0,0
1997,Winter,Nebraska,1900,37,70300,0,1,0
1997,Winter,New Mexico,285,35,9975,0,0,0
1997,Winter,New York,135,56,7560,0,0,0
1997,Winter,North Carolina,670,52,34840,0,1,0
1997,Winter,North Dakota,55,21,1155,0,0,0
1997,Spring,North Dakota,8400,25,210000,0,1.5,0
1997,Durum,North Dakota,2570,22,56540,0,0,0
1997,Winter,Ohio,1090,63,68670,0,0,0
1997,Winter,Oklahoma,5400,33,178200,0,10,0
1997,Winter,Oregon,840,67,56280,0.1,0.1,0.5
1997,Spring,Oregon,130,55,7150,0.1,0.1,0.5
1997,Winter,Pennsylvania,175,52,9100,0,0,0
1997,Winter,South Carolina,300,50,15000,0,2,0
1997,Winter,South Dakota,1050,30,31500,0,4,0
1997,Spring,South Dakota,2400,28,67200,0,3,0
1997,Durum,South Dakota,19,27,513,0,0,0
1997,Winter,Tennessee,370,45,16650,0,0,0
1997,Winter,Texas,4100,29,118900,0,5,0
1997,Spring,Utah,29,46,1334,0,0,0
1997,Winter,Virginia,250,68,17000,0,0,0
1997,Winter,Washington,2150,67,144050,0.5,0.5,0.5
1997,Spring,Washington,445,54,24030,0.2,0.5,0.5
1997,Winter,West Virginia,9,54,486,0,0,0
1997,Winter,Wisconsin,135,58,7830,0,0,0
1997,Spring,Wisconsin,7,35,245,0,0,0
1997,Winter,Wyoming,235,32,7520,0,0,0
1997,Spring,Wyoming,21,36,756,0,0,0
1998,Winter,Alabama,85,42,3570,0,0.5,0
1998,Durum,Arizona,144,105,15120,0,0,0
1998,Winter,Arkansas,900,51,45900,0,0.5,0.2
1998,Winter,California,380,60,22800,0,1,2
1998,Durum,California,175,90,15750,0,0,0
1998,Winter,Colorado,2650,39,103350,0,0,0
1998,Spring,Colorado,60,71,4260,0,0,0
1998,Winter,Florida,13,43,559,0,0,0
1998,Winter,Georgia,240,43,10320,0,0.5,0
1998,Winter,Idaho,770,82,63140,0.5,1,1
1998,Spring,Idaho,510,77,39270,0.1,1,1
1998,Winter,Illinois,1200,48,57600,0,0.5,0
1998,Winter,Indiana,650,55,35750,0,1,0
1998,Winter,Iowa,32,40,1280,0,0,0
1998,Winter,Kansas,10100,49,494900,0,2.5,0
1998,Winter,Kentucky,550,46,25300,0,1,0
1998,Winter,Louisiana,90,44,3960,0,1,0
1998,Winter,Michigan,570,54,30780,0,0,0
1998,Winter,Minnesota,57,27,1539,0,0,0
1998,Spring,Minnesota,1920,41,78720,0,0.9,0
1998,Durum,Minnesota,5,37,185,0,0,0
1998,Winter,Mississippi,150,45,6750,0,1,0
1998,Winter,Missouri,1250,46,57500,0,1.5,0
1998,Winter,Montana,1250,39,48750,0,0,0
1998,Spring,Montana,3600,30,108000,0,0,0
1998,Durum,Montana,430,28,12040,0,0,0
1998,Winter,Nebraska,1800,47,84600,0,1.5,0
1998,Winter,New Mexico,265,30,7950,0,0,0
1998,Winter,New York,130,54,7020,0,0,0
1998,Winter,North Carolina,680,41,27880,0,0,0
1998,Winter,North Dakota,60,35,2100,0,0.5,0
1998,Spring,North Dakota,6600,32,211200,0,1,0
1998,Durum,North Dakota,2950,33,97350,0,0,0
1998,Winter,Ohio,1160,64,74240,0,1,0
1998,Winter,Oklahoma,5100,39,198900,0,3,0
1998,Winter,Oregon,790,68,53720,0.5,2,2
1998,Spring,Oregon,95,48,4560,0.5,1,2
1998,Winter,Pennsylvania,190,51,9690,0,0,0
1998,Winter,South Carolina,240,32,7680,0,0.5,0
1998,Winter,South Dakota,1420,43,61060,0,1.5,0
1998,Spring,South Dakota,1850,32,59200,0,1.5,0
1998,Durum,South Dakota,24,26,624,0,0,0
1998,Winter,Tennessee,370,41,15171,0,0.8,0
1998,Winter,Texas,3900,35,136500,0,1,0
1998,Spring,Utah,27,62,1674,0,0,0
1998,Winter,Virginia,245,45,11025,0,0,0
1998,Winter,Washington,2100,65,136500,1,2,2
1998,Spring,Washington,465,45,20925,0.5,1,2
1998,Winter,West Virginia,8,57,456,0,0,0
1998,Winter,Wisconsin,135,55,7425,0,0.5,0
1998,Spring,Wisconsin,7,30,210,0,0,0
1998,Winter,Wyoming,205,30,6150,0,0,0
1998,Spring,Wyoming,11,34,374,0,0,0
1999,Winter,Alabama,90,48,4320,0,2,0
1999,Durum,Arizona,75,97,7275,0,0,0
1999,Winter,Arkansas,920,56,51520,0,3,0
1999,Winter,California,370,78,28860,0,1,7
1999,Durum,California,85,105,8925,0,0,0
1999,Winter,Colorado,2400,43,103200,0,0,0
1999,Spring,Colorado,50,80,4000,0,0,0
1999,Winter,Florida,9,40,360,0,1,0
1999,Winter,Georgia,225,43,9675,0,1,0
1999,Winter,Idaho,710,76,53960,0,0,0
1999,Spring,Idaho,640,79,50560,0,0,0
1999,Winter,Illinois,1010,60,60600,0,2,0
1999,Winter,Indiana,510,66,33660,0,2,0
1999,Winter,Iowa,31,43,1333,0,1,0
1999,Winter,Kansas,9200,47,432400,0,3.4,0
1999,Winter,Kentucky,410,60,24600,0,1,0
1999,Winter,Louisiana,105,47,4935,0.1,1,0
1999,Winter,Michigan,600,69,41400,0,0,0
1999,Winter,Minnesota,35,30,1050,0,1,0
1999,Spring,Minnesota,2100,40,84000,0,4,0
1999,Durum,Minnesota,5,32,160,0,0,0
1999,Winter,Mississippi,165,50,8250,0,1,0
1999,Winter,Missouri,920,48,44160,0,2,0
1999,Winter,Montana,970,38,36860,0,0,0
1999,Spring,Montana,4000,27,108000,0,1.5,0
1999,Durum,Montana,390,28,10920,0,0,0
1999,Winter,Nebraska,1800,48,86400,0,2.5,0
1999,Winter,New Mexico,270,38,10260,0,0,0
1999,Winter,New York,125,65,8125,0,0,0
1999,Winter,North Carolina,580,49,28420,0,2,0
1999,Winter,North Dakota,57,37,2109,0,0,0
1999,Spring,North Dakota,5600,30,168000,0,4,0
1999,Durum,North Dakota,3250,25,81250,0,0,0
1999,Winter,Ohio,1030,70,72100,0,2,0
1999,Winter,Oklahoma,4300,35,150500,0,4,0
1999,Winter,Oregon,630,47,29610,0,0,0
1999,Spring,Oregon,153,33,5049,0,0,0
1999,Winter,Pennsylvania,190,54,10260,0,0,0
1999,Winter,South Carolina,220,43,9460,0,1,0
1999,Winter,South Dakota,1260,47,59220,0,4,0
1999,Spring,South Dakota,1710,35,59850,0,3,0
1999,Durum,South Dakota,54,28,1512,0,0,0
1999,Winter,Tennessee,310,54,16740,0,1,0
1999,Winter,Texas,3400,36,122400,0,3,0
1999,Spring,Utah,25,56,1400,0,0,0
1999,Winter,Virginia,240,57,13680,0,1,0
1999,Winter,Washington,1670,58,96860,0,0,0.1
1999,Spring,Washington,620,44,27280,0,0,0
1999,Winter,West Virginia,7,57,399,0,0,0
1999,Winter,Wisconsin,120,60,7200,0,1,0
1999,Spring,Wisconsin,7,40,280,0,1,0
1999,Winter,Wyoming,185,33,6105,0,0,0
1999,Spring,Wyoming,8,42,336,0,0,0
2000,Winter,Alabama,90,54,4860,0,2,0
2000,Durum,Arizona,85,95,8075,0,0,0
2000,Winter,Arkansas,1100,54,59400,0,1,7
2000,Winter,California,350,70,24500,0,1,3
2000,Durum,California,97,100,9700,0,0,0
2000,Winter,Colorado,2350,29,68150,0,0,0
2000,Spring,Colorado,46,70,3220,0,0,0
2000,Winter,Florida,9,49,441,0,0,0
2000,Winter,Georgia,200,54,10800,0,1,0
2000,Winter,Idaho,730,90,65700,0,0,0
2000,Spring,Idaho,570,75,42750,0,0,0
2000,Winter,Illinois,920,57,52440,0,1,0
2000,Winter,Indiana,510,69,35190,0,1,0
2000,Winter,Iowa,18,47,846,0,0,0
2000,Winter,Kansas,9400,37,347800,0,2.9,0.05
